Date,Open,High,Low,Close,Adj Close,Volume
2014-04-23,36.459999,36.669998,36.080002,36.610001,33.628254,1890400
2014-04-24,34.860001,37.020000,34.860001,36.270000,33.315945,2240500
2014-04-25,36.459999,36.480000,35.930000,36.049999,33.113865,2010500
2014-04-28,36.250000,36.439999,35.830002,36.299999,33.343502,1644600
2014-04-29,36.279999,36.689999,36.189999,36.500000,33.527210,2096900
2014-04-30,36.630001,37.139999,36.389999,36.900002,33.894630,1615900
2014-05-01,36.950001,37.330002,36.639999,36.930000,33.922188,888000
2014-05-02,36.930000,37.360001,36.830002,36.849998,33.848709,929700
2014-05-05,36.439999,36.950001,36.209999,36.700001,33.710918,834600
2014-05-06,36.650002,36.650002,36.180000,36.299999,33.343502,1537100
2014-05-07,36.389999,37.380001,36.389999,36.869999,33.867077,1351700
2014-05-08,36.840000,37.270000,36.500000,36.560001,33.582333,1160900
2014-05-09,36.369999,36.639999,36.200001,36.369999,33.407791,1703700
2014-05-12,36.669998,37.060001,36.639999,36.830002,33.830334,924200
2014-05-13,36.770000,36.980000,34.700001,36.509998,33.536392,1910600
2014-05-14,36.560001,36.939999,36.410000,36.529999,33.554771,1502300
2014-05-15,36.509998,36.619999,35.990002,36.220001,33.270016,1588000
2014-05-16,36.130001,36.310001,35.770000,36.060001,33.123051,1455600
2014-05-19,35.860001,36.349998,35.790001,36.209999,33.260834,679600
2014-05-20,36.270000,36.480000,35.709999,35.750000,32.838299,1088000
2014-05-21,35.910000,36.509998,35.740002,36.299999,33.343502,1124700
2014-05-22,36.230000,36.520000,36.099998,36.360001,33.398621,727600
2014-05-23,36.450001,36.529999,36.180000,36.450001,33.481281,708100
2014-05-27,36.590000,37.349998,36.570000,36.919998,33.913010,1499800
2014-05-28,37.000000,37.509998,36.910000,37.380001,34.335541,1070800
2014-05-29,37.500000,37.770000,37.220001,37.709999,34.638664,1026000
2014-05-30,37.490002,38.160000,37.450001,37.900002,34.813190,1363000
2014-06-02,37.950001,38.070000,37.630001,37.770000,34.693771,875900
2014-06-03,37.610001,38.169998,37.610001,38.049999,34.950970,1218800
2014-06-04,38.020000,38.209999,37.770000,38.160000,35.052013,1011700
2014-06-05,37.919998,38.180000,36.889999,37.700001,34.629482,3333700
2014-06-06,37.950001,38.240002,37.540001,37.610001,34.546810,1276200
2014-06-09,37.580002,37.860001,37.380001,37.720001,34.647846,999400
2014-06-10,37.639999,37.689999,37.040001,37.139999,34.115089,791700
2014-06-11,36.889999,36.889999,36.419998,36.470001,33.635502,1167900
2014-06-12,36.540001,37.279999,36.240002,36.799999,33.939857,1378600
2014-06-13,36.750000,37.049999,36.639999,36.730000,33.875290,1092600
2014-06-16,36.740002,36.779999,36.349998,36.549999,33.709282,1124100
2014-06-17,36.509998,37.290001,36.490002,37.250000,34.354885,907700
2014-06-18,37.299999,37.919998,37.150002,37.889999,34.945133,1202400
2014-06-19,37.869999,37.930000,37.360001,37.529999,34.613102,982100
2014-06-20,37.549999,37.779999,37.410000,37.779999,34.843685,1291100
2014-06-23,37.790001,39.240002,37.790001,38.869999,35.848961,2542800
2014-06-24,38.549999,38.680000,37.650002,37.720001,34.788345,1612600
2014-06-25,37.660000,38.470001,37.520000,37.540001,34.622345,1479200
2014-06-26,37.419998,38.189999,37.310001,38.020000,35.065029,1476500
2014-06-27,38.000000,38.450001,37.869999,38.240002,35.267937,1450000
2014-06-30,38.119999,38.750000,37.849998,38.619999,35.618397,1583800
2014-07-01,38.799999,39.470001,38.529999,39.330002,36.273212,1934600
2014-07-02,39.230000,39.700001,39.020000,39.650002,36.568352,1527700
2014-07-03,39.680000,40.000000,39.480000,39.939999,36.835812,945700
2014-07-07,39.820000,39.919998,39.470001,39.709999,36.623688,1455000
2014-07-08,39.619999,39.700001,38.820000,38.919998,35.895084,1342700
2014-07-09,38.959999,39.200001,38.869999,39.119999,36.079540,829200
2014-07-10,38.720001,38.849998,38.310001,38.599998,35.599960,1159200
2014-07-11,38.540001,39.169998,38.410000,39.110001,36.070320,763600
2014-07-14,39.619999,40.349998,39.529999,40.240002,37.112495,1385900
2014-07-15,40.270000,40.459999,39.950001,40.029999,36.918812,1621800
2014-07-16,39.950001,40.360001,39.950001,40.299999,37.167828,573600
2014-07-17,40.160000,40.730000,40.139999,40.610001,37.453743,914900
2014-07-18,40.740002,41.639999,40.509998,40.990002,37.804199,2459000
2014-07-21,40.910000,41.220001,40.599998,41.060001,37.868763,1793500
2014-07-22,41.099998,41.619999,41.060001,41.450001,38.228443,1290000
2014-07-23,41.419998,41.630001,41.139999,41.150002,37.951775,1897100
2014-07-24,41.340000,42.580002,41.340000,42.220001,38.938599,2115100
2014-07-25,42.180000,42.500000,42.000000,42.360001,39.067711,1437300
2014-07-28,42.360001,42.910000,42.189999,42.840000,39.510414,996500
2014-07-29,42.700001,43.259998,42.700001,42.849998,39.519630,1748400
2014-07-30,43.049999,43.060001,42.610001,42.900002,39.565754,1416800
2014-07-31,42.580002,42.730000,42.060001,42.189999,38.910934,1221100
2014-08-01,42.200001,42.369999,41.540001,41.970001,38.708035,1489300
2014-08-04,41.970001,42.389999,41.660000,42.270000,38.984715,1163400
2014-08-05,42.009998,42.310001,41.669998,41.680000,38.440571,1403500
2014-08-06,41.660000,42.160000,41.610001,41.720001,38.477463,1484600
2014-08-07,41.880001,42.180000,41.020000,41.480000,38.256111,1215800
2014-08-08,41.660000,41.669998,41.180000,41.630001,38.394466,1022200
2014-08-11,41.799999,42.099998,41.770000,41.970001,38.708035,752400
2014-08-12,41.810001,42.119999,41.360001,41.580002,38.348347,802000
2014-08-13,40.910000,42.139999,40.910000,42.040001,38.772587,858400
2014-08-14,42.110001,42.290001,42.000000,42.230000,38.947826,682900
2014-08-15,42.320000,42.410000,41.709999,42.119999,38.846378,686500
2014-08-18,42.320000,42.709999,42.209999,42.349998,39.058502,455900
2014-08-19,42.310001,42.529999,42.290001,42.490002,39.187626,601000
2014-08-20,42.439999,42.900002,42.310001,42.730000,39.408966,831300
2014-08-21,42.650002,42.910000,42.490002,42.750000,39.427406,577400
2014-08-22,42.650002,42.889999,42.570000,42.770000,39.445862,613400
2014-08-25,42.990002,43.570000,42.759998,43.459999,40.082233,864700
2014-08-26,43.509998,43.790001,43.330002,43.619999,40.229794,736700
2014-08-27,43.630001,43.779999,43.330002,43.720001,40.322021,858500
2014-08-28,43.470001,43.919998,43.279999,43.799999,40.395809,804700
2014-08-29,43.889999,44.060001,43.459999,43.470001,40.091454,822900
2014-09-02,43.799999,43.799999,43.240002,43.520000,40.137566,891300
2014-09-03,43.720001,43.869999,43.200001,43.380001,40.008442,842100
2014-09-04,43.509998,43.639999,42.889999,43.119999,39.768650,594800
2014-09-05,43.119999,43.220001,42.830002,43.119999,39.768650,660600
2014-09-08,43.020000,43.360001,43.000000,43.279999,39.916222,679700
2014-09-09,43.160000,43.330002,42.869999,42.950001,39.611870,777600
2014-09-10,42.919998,43.380001,42.770000,43.349998,40.120895,622900
2014-09-11,43.049999,43.400002,42.810001,43.330002,40.102383,722600
2014-09-12,43.340000,43.930000,43.340000,43.860001,40.592903,917100
2014-09-15,43.770000,43.939999,43.470001,43.660000,40.407799,742700
2014-09-16,43.560001,44.040001,43.560001,43.970001,40.694710,1008900
2014-09-17,44.040001,44.040001,43.759998,43.860001,40.592903,1509000
2014-09-18,44.020000,44.330002,43.540001,43.720001,40.463341,1449800
2014-09-19,43.830002,44.130001,43.750000,43.900002,40.629929,1712400
2014-09-22,43.779999,43.889999,43.150002,43.250000,40.028343,712300
2014-09-23,43.259998,43.430000,42.560001,42.570000,39.398998,741700
2014-09-24,42.560001,42.849998,42.430000,42.790001,39.602604,931100
2014-09-25,42.779999,42.910000,41.930000,42.000000,38.871456,1098000
2014-09-26,41.830002,42.439999,41.830002,42.389999,39.232407,646900
2014-09-29,42.000000,42.430000,41.939999,42.349998,39.195385,1112800
2014-09-30,42.430000,42.680000,42.349998,42.419998,39.260166,698100
2014-10-01,42.430000,42.430000,41.840000,41.950001,38.825180,767200
2014-10-02,42.360001,42.500000,41.639999,42.090000,38.954750,1123800
2014-10-03,42.310001,42.860001,42.299999,42.740002,39.556343,882900
2014-10-06,42.779999,42.840000,42.150002,42.189999,39.047302,913200
2014-10-07,41.849998,41.900002,41.220001,41.220001,38.149559,1414300
2014-10-08,41.290001,42.169998,41.259998,42.150002,39.010284,1040500
2014-10-09,42.029999,42.150002,41.490002,41.520000,38.427216,975500
2014-10-10,41.610001,42.250000,41.320000,41.360001,38.279125,1346800
2014-10-13,41.230000,41.549999,39.919998,39.980000,37.001919,1527400
2014-10-14,40.160000,40.570000,39.740002,39.779999,36.816822,1328800
2014-10-15,39.189999,40.009998,38.430000,39.799999,36.835331,1587400
2014-10-16,39.459999,40.220001,39.099998,39.730000,36.770546,939100
2014-10-17,40.090000,40.540001,39.730000,40.160000,37.168514,1179300
2014-10-20,40.209999,40.799999,39.990002,40.740002,37.705318,659000
2014-10-21,40.860001,41.209999,40.680000,41.189999,38.121784,1072400
2014-10-22,41.189999,41.400002,40.910000,40.930000,37.881165,801500
2014-10-23,41.330002,41.639999,41.009998,41.299999,38.223598,1142900
2014-10-24,40.450001,41.040001,39.939999,40.880001,37.834881,1294600
2014-10-27,40.590000,41.110001,40.520000,40.990002,37.936691,1127000
2014-10-28,41.259998,41.900002,40.950001,41.820000,38.704868,820900
2014-10-29,42.000000,42.529999,41.770000,42.430000,39.269424,946500
2014-10-30,42.389999,42.980000,42.310001,42.770000,39.584099,903100
2014-10-31,43.000000,43.389999,42.919998,43.259998,40.037594,1371700
2014-11-03,43.110001,43.689999,43.000000,43.529999,40.287483,842300
2014-11-04,43.549999,44.029999,43.419998,43.689999,40.435566,916500
2014-11-05,44.040001,44.040001,43.470001,43.740002,40.481850,1383600
2014-11-06,43.849998,44.049999,43.709999,43.900002,40.629929,959700
2014-11-07,44.139999,44.139999,43.680000,43.880001,40.611408,795700
2014-11-10,43.720001,44.070000,43.580002,44.029999,40.750240,727600
2014-11-11,44.009998,44.290001,43.820000,44.270000,40.972366,431800
2014-11-12,44.090000,44.270000,43.939999,44.029999,40.750240,532400
2014-11-13,44.130001,44.209999,43.560001,43.790001,40.528122,596700
2014-11-14,43.700001,43.990002,43.570000,43.779999,40.518864,489600
2014-11-17,43.720001,43.930000,43.490002,43.730000,40.472588,575600
2014-11-18,43.810001,44.009998,43.709999,43.990002,40.713226,953900
2014-11-19,43.910000,44.009998,43.290001,43.980000,40.703968,844800
2014-11-20,43.689999,44.180000,43.580002,44.160000,40.870564,695100
2014-11-21,44.560001,44.650002,43.380001,44.099998,40.815029,957900
2014-11-24,44.279999,44.680000,44.099998,44.639999,41.314804,787700
2014-11-25,44.630001,44.810001,44.439999,44.580002,41.259274,685600
2014-11-26,44.570000,44.869999,44.509998,44.830002,41.490650,491100
2014-11-28,44.820000,44.970001,44.610001,44.910000,41.564686,235800
2014-12-01,44.849998,44.939999,44.259998,44.270000,40.972366,1034700
2014-12-02,44.480000,45.110001,44.310001,45.070000,41.712780,573800
2014-12-03,45.080002,45.570000,44.880001,45.540001,42.147762,528400
2014-12-04,45.639999,46.000000,45.369999,45.939999,42.517975,665700
2014-12-05,46.000000,46.500000,45.610001,45.680000,42.277336,910000
2014-12-08,46.090000,47.000000,46.090000,46.259998,42.814140,1197500
2014-12-09,46.900002,46.910000,46.290001,46.410000,42.952965,1719900
2014-12-10,45.980000,46.389999,45.750000,45.790001,42.516560,1173000
2014-12-11,45.910000,47.080002,45.810001,46.970001,43.612209,1583600
2014-12-12,46.500000,48.230000,45.980000,46.110001,42.813690,1587600
2014-12-15,46.240002,46.830002,46.000000,46.459999,43.138668,1302200
2014-12-16,46.509998,46.720001,45.740002,45.740002,42.470131,1490700
2014-12-17,45.990002,46.689999,45.779999,46.529999,43.203655,770800
2014-12-18,47.020000,47.860001,46.630001,47.860001,44.438583,775200
2014-12-19,48.240002,48.919998,47.970001,48.689999,45.209248,2225600
2014-12-22,48.389999,49.380001,48.389999,49.290001,45.766350,901700
2014-12-23,49.520000,49.709999,49.119999,49.139999,45.627064,805600
2014-12-24,49.290001,49.450001,48.720001,48.740002,45.255672,346200
2014-12-26,48.790001,49.220001,48.689999,48.700001,45.218525,354300
2014-12-29,48.680000,49.060001,48.439999,48.849998,45.357803,420200
2014-12-30,48.820000,48.840000,48.470001,48.630001,45.153534,358000
2014-12-31,48.880001,48.880001,47.950001,47.959999,44.531422,440900
2015-01-02,48.220001,48.410000,47.419998,47.860001,44.438583,596100
2015-01-05,47.619999,47.910000,47.259998,47.610001,44.206451,955600
2015-01-06,47.759998,47.980000,47.160000,47.580002,44.178596,1034700
2015-01-07,47.889999,48.279999,47.320000,48.259998,44.809982,990800
2015-01-08,48.490002,49.330002,48.439999,49.009998,45.506363,1205600
2015-01-09,49.209999,49.389999,48.320000,48.500000,45.032822,714500
2015-01-12,48.389999,48.490002,47.250000,47.349998,43.965046,1386300
2015-01-13,47.549999,48.040001,46.349998,46.709999,43.370789,1773400
2015-01-14,46.150002,46.630001,45.099998,45.660000,42.395847,1409000
2015-01-15,45.669998,46.200001,45.209999,45.759998,42.488701,1224100
2015-01-16,45.730000,46.389999,45.540001,46.290001,42.980816,2202400
2015-01-20,46.599998,46.770000,45.680000,45.950001,42.665123,1263600
2015-01-21,45.740002,46.180000,45.380001,45.700001,42.432987,817600
2015-01-22,45.689999,46.639999,45.380001,46.540001,43.212944,1201100
2015-01-23,46.459999,46.779999,46.200001,46.560001,43.231510,820600
2015-01-26,46.459999,46.720001,46.130001,46.570000,43.240799,904500
2015-01-27,46.160000,46.540001,45.889999,46.080002,42.785831,738500
2015-01-28,46.080002,46.320000,44.930000,45.040001,41.820175,1131100
2015-01-29,45.270000,45.869999,44.820000,45.169998,41.940884,1502600
2015-01-30,45.119999,45.990002,44.910000,45.599998,42.340141,1435500
2015-02-02,45.610001,46.849998,45.610001,46.810001,43.463642,1345500
2015-02-03,46.980000,47.270000,46.759998,47.049999,43.686489,1025800
2015-02-04,46.919998,47.869999,46.730000,47.599998,44.197155,1123900
2015-02-05,47.779999,48.910000,47.689999,48.299999,44.847122,841800
2015-02-06,48.630001,49.240002,48.410000,49.240002,45.719929,1273300
2015-02-09,49.000000,49.130001,48.380001,48.490002,45.023544,821800
2015-02-10,48.709999,49.049999,48.070000,48.549999,45.079250,888400
2015-02-11,48.529999,49.369999,48.410000,49.180000,45.664211,985600
2015-02-12,49.290001,50.000000,49.220001,49.750000,46.193466,818600
2015-02-13,49.840000,49.980000,49.340000,49.480000,45.942764,811200
2015-02-17,49.509998,49.930000,49.259998,49.919998,46.351307,854300
2015-02-18,49.680000,50.200001,49.619999,49.910000,46.342030,821600
2015-02-19,49.619999,50.389999,49.619999,50.299999,46.704144,886500
2015-02-20,50.250000,50.959999,49.820000,50.939999,47.298393,740600
2015-02-23,50.919998,50.939999,50.419998,50.790001,47.159122,711900
2015-02-24,50.779999,51.220001,50.410000,50.650002,47.029129,888200
2015-02-25,50.650002,50.959999,50.500000,50.790001,47.159122,581700
2015-02-26,50.759998,51.000000,50.310001,50.639999,47.019844,949100
2015-02-27,50.509998,50.570000,50.090000,50.160000,46.574158,724600
2015-03-02,50.369999,50.930000,50.290001,50.919998,47.279816,761800
2015-03-03,50.900002,51.130001,50.209999,50.599998,46.982697,646700
2015-03-04,50.509998,51.099998,50.240002,51.020000,47.372681,987500
2015-03-05,51.040001,51.040001,50.400002,50.779999,47.149830,635800
2015-03-06,50.660000,51.099998,50.119999,50.189999,46.602016,742000
2015-03-09,50.259998,50.849998,50.009998,50.700001,47.075554,619100
2015-03-10,50.310001,50.389999,49.639999,49.639999,46.091331,911200
2015-03-11,49.599998,49.790001,49.240002,49.340000,45.951630,1001200
2015-03-12,49.450001,50.029999,49.450001,49.990002,46.556999,792500
2015-03-13,50.060001,50.330002,49.500000,50.250000,46.799137,865900
2015-03-16,50.619999,51.180000,50.619999,50.810001,47.320679,562500
2015-03-17,50.549999,51.000000,50.330002,50.939999,47.441750,546700
2015-03-18,50.630001,50.720001,49.200001,49.520000,46.119270,1747700
2015-03-19,49.349998,50.610001,49.259998,50.410000,46.948151,1281000
2015-03-20,50.610001,50.849998,50.250000,50.439999,46.976086,1393800
2015-03-23,50.400002,50.619999,50.049999,50.330002,46.873646,862100
2015-03-24,50.209999,50.419998,49.759998,50.169998,46.724621,986700
2015-03-25,50.110001,50.240002,49.070000,49.160000,45.783993,2018100
2015-03-26,49.009998,49.689999,48.910000,49.549999,46.147213,999500
2015-03-27,49.380001,49.770000,49.189999,49.700001,46.286907,725300
2015-03-30,49.830002,50.810001,49.779999,50.700001,47.218239,619100
2015-03-31,50.630001,51.009998,50.310001,50.939999,47.441750,1193100
2015-04-01,50.639999,50.930000,50.259998,50.459999,46.994717,884100
2015-04-02,50.410000,50.570000,49.950001,50.110001,46.668755,760700
2015-04-06,49.619999,50.630001,49.209999,50.580002,47.106476,809500
2015-04-07,50.680000,50.880001,50.009998,50.009998,46.575626,517500
2015-04-08,49.970001,50.400002,49.759998,49.919998,46.491798,917400
2015-04-09,49.860001,50.160000,49.590000,50.139999,46.696693,420000
2015-04-10,50.110001,50.590000,49.970001,50.580002,47.106476,668400
2015-04-13,50.470001,50.669998,50.270000,50.320000,46.864330,744100
2015-04-14,50.220001,50.290001,49.580002,49.709999,46.296227,1230900
2015-04-15,49.700001,49.930000,49.299999,49.509998,46.109962,1010200
2015-04-16,49.430000,49.889999,49.169998,49.799999,46.380039,777200
2015-04-17,49.580002,49.720001,48.459999,48.680000,45.336952,1591300
2015-04-20,48.680000,48.939999,48.279999,48.340000,45.020309,1427000
2015-04-21,48.380001,48.970001,48.340000,48.720001,45.374214,1742800
2015-04-22,48.750000,49.230000,48.639999,48.840000,45.485973,2193000
2015-04-23,48.720001,50.080002,48.639999,49.759998,46.342793,1417000
2015-04-24,49.349998,49.840000,48.250000,48.570000,45.234505,2038000
2015-04-27,48.630001,48.759998,48.110001,48.259998,44.945801,1421100
2015-04-28,48.290001,49.439999,48.139999,49.320000,45.933006,989500
2015-04-29,49.340000,49.750000,48.770000,48.959999,45.597725,1024200
2015-04-30,48.889999,49.250000,48.459999,48.630001,45.290390,647300
2015-05-01,48.840000,49.169998,48.619999,49.049999,45.681549,640500
2015-05-04,49.220001,49.709999,49.119999,49.619999,46.212402,712500
2015-05-05,49.540001,49.930000,49.209999,49.430000,46.035450,1027800
2015-05-06,49.430000,49.990002,48.740002,48.970001,45.607033,1056300
2015-05-07,48.930000,49.919998,48.910000,49.889999,46.463867,751100
2015-05-08,50.279999,50.790001,50.209999,50.549999,47.078537,995400
2015-05-11,50.630001,51.160000,50.389999,50.810001,47.320679,951100
2015-05-12,50.660000,50.869999,50.279999,50.500000,47.031971,770900
2015-05-13,50.490002,50.930000,50.299999,50.750000,47.264801,572800
2015-05-14,51.080002,51.480000,50.830002,51.450001,47.916721,541900
2015-05-15,51.619999,51.770000,51.099998,51.189999,47.674587,807600
2015-05-18,51.230000,51.840000,51.200001,51.779999,48.224064,552500
2015-05-19,52.380001,52.419998,52.000000,52.270000,48.680416,840900
2015-05-20,52.200001,52.230000,51.630001,51.830002,48.270630,770600
2015-05-21,51.720001,52.410000,51.650002,52.270000,48.680416,822100
2015-05-22,52.139999,52.939999,52.110001,52.619999,49.006382,837500
2015-05-26,52.500000,52.570000,51.869999,51.930000,48.363770,994600
2015-05-27,51.990002,52.250000,51.689999,52.060001,48.484837,754100
2015-05-28,51.730000,52.450001,51.669998,52.340000,48.745609,497500
2015-05-29,52.290001,52.430000,51.740002,51.750000,48.196125,1059600
2015-06-01,52.049999,52.160000,51.450001,51.490002,47.953983,1287100
2015-06-02,51.529999,51.619999,51.189999,51.599998,48.056431,724100
2015-06-03,51.820000,52.340000,51.680000,51.950001,48.382401,676900
2015-06-04,51.759998,51.939999,51.029999,51.330002,47.804970,672400
2015-06-05,51.310001,51.610001,50.430000,50.529999,47.059910,1457100
2015-06-08,50.580002,50.580002,49.509998,50.029999,46.594242,1540200
2015-06-09,50.150002,50.360001,49.689999,50.139999,46.696693,962600
2015-06-10,50.169998,50.959999,50.169998,50.759998,47.511002,1000300
2015-06-11,50.959999,51.279999,50.860001,51.090000,47.819885,583000
2015-06-12,51.040001,51.160000,50.669998,50.740002,47.492287,544800
2015-06-15,50.439999,50.560001,49.930000,50.340000,47.117893,587900
2015-06-16,50.299999,50.700001,50.189999,50.590000,47.351887,621100
2015-06-17,50.599998,51.360001,50.509998,51.049999,47.782448,980700
2015-06-18,51.369999,51.590000,51.139999,51.279999,47.997726,804500
2015-06-19,50.889999,51.169998,50.220001,50.389999,47.164688,1241300
2015-06-22,50.630001,51.000000,50.450001,50.619999,47.379959,544200
2015-06-23,50.779999,50.860001,50.470001,50.540001,47.305096,486800
2015-06-24,50.480000,50.630001,49.730000,49.740002,46.556301,750800
2015-06-25,49.880001,50.340000,49.799999,49.959999,46.762215,762000
2015-06-26,50.020000,50.169998,49.650002,49.700001,46.518856,746200
2015-06-29,49.310001,49.509998,48.529999,48.549999,45.442463,780900
2015-06-30,48.869999,49.209999,48.630001,48.810001,45.685822,821900
2015-07-01,48.799999,49.080002,48.299999,48.709999,45.592220,1171900
2015-07-02,49.080002,49.200001,48.689999,49.130001,45.985336,1121600
2015-07-06,49.080002,49.200001,48.439999,48.759998,45.639015,1195200
2015-07-07,48.689999,48.889999,47.810001,48.840000,45.713902,1317200
2015-07-08,48.570000,48.619999,47.860001,47.860001,44.796623,1763300
2015-07-09,48.639999,49.849998,48.500000,49.220001,46.069576,1444400
2015-07-10,50.169998,50.639999,49.540001,50.480000,47.248932,1013700
2015-07-13,50.970001,51.180000,50.669998,50.680000,47.436131,778100
2015-07-14,50.669998,51.290001,50.520000,51.160000,47.885403,529700
2015-07-15,51.060001,51.400002,50.810001,51.230000,47.950920,630600
2015-07-16,51.560001,51.869999,51.400002,51.869999,48.549953,681800
2015-07-17,51.720001,51.900002,51.470001,51.840000,48.521889,520200
2015-07-20,51.790001,52.009998,51.630001,51.750000,48.437637,470500
2015-07-21,51.750000,51.810001,51.080002,51.209999,47.932198,738800
2015-07-22,50.970001,51.779999,50.970001,51.730000,48.418919,912200
2015-07-23,50.889999,52.220001,50.860001,51.529999,48.231724,731700
2015-07-24,51.650002,52.419998,51.619999,51.889999,48.568676,663800
2015-07-27,51.759998,51.900002,51.080002,51.169998,47.894764,940800
2015-07-28,51.310001,51.669998,50.459999,50.639999,47.398689,1387500
2015-07-29,50.580002,51.230000,48.770000,50.990002,47.726288,762200
2015-07-30,50.889999,51.189999,50.730000,50.990002,47.726288,1112800
2015-07-31,51.580002,51.630001,50.790001,51.029999,47.763725,1054500
2015-08-03,50.689999,51.029999,50.689999,50.990002,47.726288,923300
2015-08-04,51.099998,51.599998,50.930000,51.380001,48.091328,2275100
2015-08-05,51.580002,52.549999,51.450001,52.470001,49.111553,1328700
2015-08-06,52.720001,53.500000,52.349998,52.779999,49.401707,1508700
2015-08-07,52.529999,53.000000,52.459999,52.930000,49.542114,1011300
2015-08-10,53.340000,53.950001,53.090000,53.549999,50.122425,892500
2015-08-11,53.320000,53.509998,52.939999,53.310001,49.897789,815200
2015-08-12,52.759998,53.160000,52.009998,53.040001,49.645073,821700
2015-08-13,53.080002,53.980000,52.939999,53.630001,50.197311,813600
2015-08-14,53.630001,54.349998,53.450001,54.259998,50.786976,827200
2015-08-17,54.049999,54.400002,53.549999,54.169998,50.702736,942500
2015-08-18,54.279999,54.680000,54.060001,54.310001,50.833790,875600
2015-08-19,54.060001,54.259998,53.580002,54.029999,50.571705,1413500
2015-08-20,53.459999,53.720001,53.060001,53.060001,49.663788,1251300
2015-08-21,52.650002,53.049999,51.369999,51.549999,48.250446,4102000
2015-08-24,49.080002,51.470001,47.950001,49.639999,46.462688,2449800
2015-08-25,50.880001,51.110001,48.840000,48.840000,45.713902,3335600
2015-08-26,50.130001,50.490002,48.200001,49.689999,46.509499,5780000
2015-08-27,50.240002,51.310001,50.240002,51.299999,48.016441,1794600
2015-08-28,51.110001,51.540001,51.009998,51.490002,48.194283,1276000
2015-08-31,51.130001,51.549999,51.009998,51.189999,47.913486,1383900
2015-09-01,50.090000,50.639999,49.820000,50.020000,46.818371,1604500
2015-09-02,50.630001,50.840000,50.080002,50.779999,47.529728,954800
2015-09-03,50.990002,51.750000,50.869999,51.150002,47.876045,766800
2015-09-04,50.689999,50.860001,50.040001,50.299999,47.080448,769400
2015-09-08,51.060001,51.980000,50.959999,51.959999,48.634197,821400
2015-09-09,52.410000,52.480000,50.810001,50.950001,47.919411,999400
2015-09-10,50.889999,51.549999,50.540001,51.330002,48.276806,719700
2015-09-11,51.180000,51.759998,50.910000,51.750000,48.671818,551500
2015-09-14,51.759998,51.820000,51.250000,51.369999,48.314426,886800
2015-09-15,51.720001,52.000000,51.439999,51.730000,48.653011,933100
2015-09-16,51.490002,51.910000,51.250000,51.840000,48.756470,1034900
2015-09-17,51.840000,52.180000,50.840000,50.950001,47.919411,1285100
2015-09-18,50.150002,50.650002,49.889999,50.470001,47.467953,1875200
2015-09-21,50.860001,51.209999,50.650002,51.169998,48.126316,1057800
2015-09-22,50.490002,51.049999,50.439999,51.040001,48.004055,1046400
2015-09-23,51.000000,52.099998,50.980000,51.980000,48.888142,990500
2015-09-24,51.610001,52.220001,51.419998,51.939999,48.850510,1512000
2015-09-25,52.450001,54.000000,51.959999,53.480000,50.298920,1070500
2015-09-28,53.299999,53.419998,52.000000,52.020000,48.925758,1028700
2015-09-29,52.029999,52.230000,51.419998,51.810001,48.728252,1318400
2015-09-30,52.430000,53.439999,52.130001,53.330002,50.157841,1308800
2015-10-01,53.459999,53.570000,51.980000,52.619999,49.490067,1266600
2015-10-02,51.669998,52.639999,50.980000,52.630001,49.499481,826500
2015-10-05,53.110001,53.700001,52.860001,53.650002,50.458801,651300
2015-10-06,53.590000,53.610001,52.919998,53.380001,50.204872,805100
2015-10-07,53.750000,53.990002,52.830002,53.259998,50.092003,883100
2015-10-08,53.160000,53.880001,52.750000,53.779999,50.581074,756500
2015-10-09,53.820000,53.990002,52.869999,53.090000,49.932114,536400
2015-10-12,53.180000,54.279999,52.840000,54.130001,50.910252,663400
2015-10-13,53.810001,54.360001,53.220001,53.610001,50.421181,1157700
2015-10-14,53.759998,54.200001,53.220001,53.669998,50.477608,726000
2015-10-15,53.820000,54.939999,53.700001,54.910000,51.643856,912000
2015-10-16,55.000000,55.189999,54.540001,54.970001,51.700291,894200
2015-10-19,54.770000,55.459999,54.750000,55.439999,52.142326,760400
2015-10-20,55.389999,56.020000,55.349998,55.830002,52.509132,606700
2015-10-21,56.049999,56.180000,55.240002,55.259998,51.973030,1048500
2015-10-22,55.330002,59.369999,55.330002,59.099998,55.584629,1644600
2015-10-23,59.119999,59.900002,57.849998,58.720001,55.227238,1807600
2015-10-26,58.930000,59.410000,57.970001,58.400002,54.926266,1277000
2015-10-27,58.160000,59.000000,57.730000,58.950001,55.443554,1398400
2015-10-28,58.970001,59.400002,58.840000,59.279999,55.753914,1085800
2015-10-29,59.020000,59.349998,58.759998,59.220001,55.697495,981000
2015-10-30,59.250000,59.400002,57.700001,57.889999,54.446602,1068400
2015-11-02,58.250000,59.680000,58.029999,59.669998,56.120728,1620100
2015-11-03,59.779999,59.980000,59.160000,59.299999,55.772728,788100
2015-11-04,59.250000,59.500000,58.009998,58.160000,54.700542,1358600
2015-11-05,58.150002,58.930000,58.070000,58.619999,55.133183,772200
2015-11-06,58.689999,59.349998,57.930000,58.240002,54.775787,1178400
2015-11-09,58.110001,58.189999,57.459999,57.680000,54.249088,965200
2015-11-10,57.470001,58.610001,57.240002,58.570000,55.086147,1313100
2015-11-11,58.490002,59.130001,57.820000,58.490002,55.010914,775900
